제품코드,제품명,업체명
647303970,엘도트린캡슐(에르도스테인)_(0.3g/1캡슐),에이치엘비제약(주)
060500590,엘도스텐캡슐(에르도스테인)_(0.3g/1캡슐),(주)엘앤씨바이오
659901910,팜도인캡슐(에르도스테인)_(0.3g/1캡슐),(주)한국팜비오
641502940,엘도에스캡슐(에르도스테인)_(0.3g/1캡슐),맥널티제약(주)
648105090,엘도랄캡슐(에르도스테인)_(0.3g/1캡슐),경동제약(주)
649703130,지엘도스캡슐300밀리그램(에르도스테인)_(0.3g/1캡슐),지엘파마(주)
671806750,엘스테인정(에르도스테인)_(0.3g/1정),대원제약(주)
644603950,에르펙토정(에르도스테인)_(0.3g/1정),조아제약(주)
648101580,엘도랄정(에르도스테인)_(0.3g/1정),경동제약(주)
642706640,동화엘텐정(에르도스테인)_(0.3g/1정),동화약품(주)
642404140,엘도프로정(에르도스테인)_(0.3g/1정),영진약품(주)
671705700,엘도브론정(에르도스테인)_(0.3g/1정),주식회사제뉴원사이언스
670501190,엘뮤코정(에르도스테인)_(0.3g/1정),(주)보령바이오파마
641502400,엘도에스정(에르도스테인)_(0.3g/1정),맥널티제약(주)
644309420,엘도테인정(에르도스테인)_(0.3g/1정),한국유나이티드제약(주)
670301320,코딜라트정(페노테롤브롬화수소산염)_(2.5mg/1정),코오롱제약(주)
645700681,삼아아토크건조시럽(포르모테롤푸마르산염수화물)_(4mg/100g),삼아제약(주)
643904171,자디텐시럽(케토티펜푸마르산염)_(27.6mg/100mL),삼일제약(주)
643200051,나잘렌시럽(푸마르산케토티펜)_(0.138g/500mL),동성제약(주)
645200961,브롱티펜시럽(케토티펜푸마르산염)_(0.138g/500mL),(주)에이프로젠바이오로직스
658600591,아스티펜시럽(푸마르산케토티펜)_(0.138g/500mL),이연제약(주)
661901291,영풍케토티펜시럽_(0.138g/500mL),영풍제약(주)
644603991,코푸펜시럽(케토티펜푸마르산염)_(0.138g/500mL),조아제약(주)
671800931,대원케토티펜시럽(케토티펜푸마르산염)_(0.138g/500mL),대원제약(주)
645700761,삼아케토티펜시럽(케토티펜푸마르산염)_(0.138g/500mL),삼아제약(주)
698500841,이텐시럽(케토티펜푸마르산염)_(0.138g/500mL),(주)테라젠이텍스
670303761,코니펜시럽(케토티펜푸마르산염)_(0.138g/500mL),코오롱제약(주)
645700762,삼아케토티펜시럽(케토티펜푸마르산염)_(55.2mg/200mL),삼아제약(주)
661901300,영풍케토티펜정(케토티펜푸마르산염)_(1.38mg/1정),영풍제약(주)
670303770,코니펜정(케토티펜푸마르산염)_(1.38mg/1정),코오롱제약(주)
645700770,삼아케토티펜정(케토티펜푸마르산염)_(1.38mg/1정),삼아제약(주)
643200060,나잘렌정(푸마르산케토티펜)_(1.38mg/1정),동성제약(주)
652900870,서울푸마르산케토티펜정(수출명:서울케토티펜정)_(1.38mg/1정),(주)서울제약
656701350,파나벤정(케토티펜푸마르산염)_(1.38mg/1정),한국넬슨제약(주)
657303680,푸마티펜정(케토티펜푸마르산염)_(1.38mg/1정),(주)동구바이오제약
642000191,레보투스시럽(레보드로프로피진)_(60mg/10mL),현대약품(주)
649604381,레피투스시럽(레보드로프로피진)_(3g/500mL),대우제약(주)
654004241,아나레보시럽(레보드로프로피진)_(3g/500mL),아주약품(주)
649502832,유니코프시럽(레보드로프로피진)_(3g/500mL),유니메드제약(주)
698003931,라파진시럽(레보드로프로피진)_(3g/500mL),(주)제뉴파마
658200261,레보진시럽(레보드로프로피진)_(3g/500mL),(주)비보존제약
670300182,드로피진시럽(레보드로프로피진)_(3g/500mL),코오롱제약(주)
656700682,레드로프시럽(레보드로프로피진)_(3g/500mL),한국넬슨제약(주)
649102652,레드보르시럽(레보드로프로피진)_(3g/500mL),한국휴텍스제약(주)
645700243,레바킨시럽(레보드로프로피진)_(3g/500mL),삼아제약(주)
645600763,레보라진시럽(레보드로프로피진)_(3g/500mL),대화제약(주)
658603181,레보코푸시럽(레보드로프로피진)_(3g/500mL),이연제약(주)
642000192,레보투스시럽(레보드로프로피진)_(3g/500mL),현대약품(주)
653800341,레보트로시럽(레보드로프로피진)_(3g/500mL),신일제약(주)
643504174,레브로콜시럽(레보드로프로피진)_(3g/500mL),한미약품(주)
651200301,레푸로진시럽(레보드로프로피진)_(3g/500mL),삼천당제약(주)
651602221,레보카민시럽(레보드로프로피진)_(3g/500mL),한화제약(주)
657806081,레코푸시럽(레보드로프로피진)_(3g/500mL),하나제약(주)
670501052,레보콜시럽(레보드로프로피진)_(3g/500mL),(주)보령바이오파마
643104481,바이투스시럽(레보드로프로피진)_(3g/500mL),(주)바이넥스
670104251,레보솔시럽(레보드로프로피진)_(3g/500mL),(주)팜젠사이언스
670402001,드로니즈시럽(레보드로프로피진)_(3g/500mL),(주)휴온스메디텍
655403991,제로레보시럽(레보드로프로피진)_(3g/500mL),일성아이에스(주)
644603881,레리큐시럽(레보드로프로피진)_(3g/500mL),조아제약(주)
646802881,건일레보드로프로피진시럽_(3g/500mL),건일제약(주)
057001071,레보토스시럽(레보드로프로피진)_(3g/500mL),주식회사 더유제약
052701570,씨지코프정(레보드로프로피진)_(60mg/1정),(주)휴온스생명과학
650300430,레부날정(레보드로프로피진)_(60mg/1정),진양제약(주)
642703580,판투스정(레보드로프로피진)_(60mg/1정),동화약품(주)
662500720,레브론정(레보드로프로피진)_(60mg/1정),(주)넥스팜코리아
645101290,레프진정(레보드로프로피진)_(60mg/1정),대한약품공업(주)
648504670,코푸투스정(레보드로프로피진)_(60mg/1정),신풍제약(주)
643202530,디코프정(레보드로프로피진)_(60mg/1정),동성제약(주)
647300210,래브론정(레보드로프로피진)_(60mg/1정),에이치엘비제약(주)
693902180,레드로피정(레보드로프로피진)_(60mg/1정),(주)셀트리온제약
645603840,레보라진정(레보드로프로피진)_(60mg/1정),대화제약(주)
649400390,레보로진정(레보드로프로피진)_(60mg/1정),영일제약(주)
670100270,레보솔정(레보드로프로피진)_(60mg/1정),(주)팜젠사이언스
640900250,레보텍정(레보드로프로피진)_(60mg/1정),(주)일화
661900290,레보피린정(레보드로프로피진)_(60mg/1정),영풍제약(주)
658600210,레보피진정(레보드로프로피진)_(60mg/1정),이연제약(주)
628900200,레브로신정(레보드로프로피진)_(60mg/1정),(주)이든파마
052400010,레트로진정(레보드로프로피진)_(60mg/1정),(주)인트로바이오파마
651204060,레푸로진정(레보드로프로피진)_(60mg/1정),삼천당제약(주)
622801920,레프리정(레보드로프로피진)_(60mg/1정),(주)마더스제약
643103720,바이투스정(레보드로프로피진)_(60mg/1정),(주)바이넥스
654004230,아나레보정(레보드로프로피진)_(60mg/1정),아주약품(주)
646004090,코프로진정(레보드로프로피진)_(60mg/1정),(주)메디카코리아
644802960,프로피진정(레보드로프로피진)_(60mg/1정),태극제약(주)
625200190,하이로진정(레보드로프로피진)_(60mg/1정),(주)화이트생명과학
628800110,휴로피진정(레보드로프로피진)_(60mg/1정),(주)휴비스트제약
651602000,레보카민정(레보드로프로피진)_(60mg/1정),한화제약(주)
670401140,드로니즈정(레보드로프로피진)_(60mg/1정),(주)휴온스메디텍
649001520,레보리치정(레보드로프로피진)_(60mg/1정),풍림무약(주)
698503330,프로투스정(레보드로프로피진)_(60mg/1정),(주)테라젠이텍스
055100040,레보원정(레보드로프로피진)_(60mg/1정),코스맥스파마(주)
670501060,레보콜정(레보드로프로피진)_(60mg/1정),(주)보령바이오파마
656702010,레드로프정60밀리그램(레보드로프로피진)_(60mg/1정),한국넬슨제약(주)
698003850,라파진정(레보드로프로피진)_(60mg/1정),(주)제뉴파마
661604970,알피레드정(레보드로프로피진)_(60mg/1정),(주)알피바이오
646802870,건일레보드로프로피진정_(60mg/1정),건일제약(주)
649701920,드로코푸정(레보드로프로피진)_(60mg/1정),지엘파마(주)
689000550,레보테크정(레보드로프로피진)_(60mg/1정),(주)시어스제약
678601280,레보푸정60밀리그램(레보드로프로피진)_(60mg/1정),(주)다산제약
057600130,레보드락정(레보드로프로피진)_(60mg/1정),대원바이오텍주식회사
658107150,드리코프정(레보드로프로피진)_(60mg/1정),(유)한풍제약
054800420,레보드론정(레보드로프로피진)_(60mg/1정),엔비케이제약(주)
679601280,레로원정(레보드로프로피진)_(60mg/1정),(주)서흥
057000770,레보토스정(레보드로프로피진)_(60mg/1정),주식회사 더유제약
655404730,제로레보정60밀리그램(레보드로프로피진)_(60mg/1정),일성아이에스(주)
653405910,엘프로진정(레보드로프로피진)_(60mg/1정),동국제약(주)
652300150,레보드로정(레보드로프로피진)_(60mg/1정),(주)파마킹
648600280,레드로진정(레보드로프로피진)_(60mg/1정),(주)씨엠지제약
657800520,레코푸정(레보드로프로피진)_(60mg/1정),하나제약(주)
670601670,엑코피진정(레보드로프로피진)_(60mg/1정),(주)휴온스
642002540,레보투스정(레보드로프로피진)_(60mg/1정),현대약품(주)
670300190,드로피진정(레보드로프로피진)_(60mg/1정),코오롱제약(주)
649102210,레드보르정(레보드로프로피진)_(60mg/1정),한국휴텍스제약(주)
621802120,레보스정(레보드로프로피진)_(60mg/1정),(주)한국파비스제약
646200620,레프로스정(레보드로프로피진)_(60mg/1정),(주)셀릭스
693200700,글로피진정(레보드로프로피진)_(60mg/1정),(주)킵스바이오파마
645700250,레바킨정(레보드로프로피진)_(60mg/1정),삼아제약(주)
654300670,레보드롭정(레보드로프로피진)_(60mg/1정),오스틴제약(주)
645901220,레보딥정(레보드로프로피진)_(60mg/1정),동광제약(주)
645203750,레보브론정(레보드로프로피진)_(60mg/1정),(주)에이프로젠바이오로직스
643504180,레브로콜정60밀리그램(레보드로프로피진)_(60mg/1정),한미약품(주)
644000250,레인보우정(레보드로프로피진)_(60mg/1정),삼익제약(주)
660700300,레프로진정(레보드로프로피진)_(60mg/1정),위더스제약(주)
665500770,레프로핀정(레보드로프로피진)_(60mg/1정),한국유니온제약(주)
649604130,레피투스정(레보드로프로피진)_(60mg/1정),대우제약(주)
649801930,브로피딘정(레보드로프로피진)_(60mg/1정),명문제약(주)
656001170,알리코프정(레보드로프로피진)_(60mg/1정),알리코제약(주)
669902980,엘피진정(레보드로프로피진)_(60mg/1정),대한뉴팜(주)
649502840,유니코프정(레보드로프로피진)_(60mg/1정),유니메드제약(주)
657303720,프로코푸정(레보드로프로피진)_(60mg/1정),(주)동구바이오제약
663602590,피드로정(레보드로프로피진)_(60mg/1정),한국프라임제약(주)
694001200,베아투스정(레보드로프로피진)_(60mg/1정),대웅바이오(주)
059000660,케이투스정(레보드로프로피진)_(60mg/1정),주식회사케이에스제약
647805220,레보펙트씨알서방정(레보드로프로피진)_(90mg/1정),삼진제약(주)
642004840,레보투스씨알서방정90밀리그램(레보드로프로피진)_(90mg/1정),현대약품(주)
651205730,레푸로진씨알서방정(레보드로프로피진)_(90mg/1정),삼천당제약(주)
663608470,피드로씨알서방정(레보드로프로피진)_(90mg/1정),한국프라임제약(주)
649105300,레드보르씨알서방정(레보드로프로피진)_(90mg/1정),한국휴텍스제약(주)
657308600,프로코푸씨알서방정(레보드로프로피진)_(90mg/1정),(주)동구바이오제약
653805950,레보트로서방정(레보드로프로피진)_(90mg/1정),신일제약(주)
670304740,드로피진씨알서방정(레보드로프로피진)_(90mg/1정),코오롱제약(주)
657807600,레코푸씨알서방정(레보드로프로피진)_(90mg/1정),하나제약(주)
052402120,레트로진서방정(레보드로프로피진)_(90mg/1정),(주)인트로바이오파마
628902060,레브로신씨알서방정(레보드로프로피진)_(90mg/1정),(주)이든파마
073001230,로프레씨알서방정(레보드로프로피진)_(90mg/1정),건일바이오팜주식회사
644309140,레보틱스CR서방정(레보드로프로피진)_(90mg/1정),한국유나이티드제약(주)
641806300,레보케어CR서방정(레보드로프로피진)_(90mg/1정),광동제약(주)
644103040,네오투스서방정(레보드로프로피진)_(90mg/1정),제이더블유신약(주)
698004450,라파진씨알서방정(레보드로프로피진)_(90mg/1정),(주)제뉴파마
653800620,"무코신일정(메틸-N,S-디아세틸시스테인)_(0.2g/1정)",신일제약(주)
644900600,도메난정200밀리그램(오자그렐염산염)_(0.2g/1정),제이더블유중외제약(주)
649900050,메프친정25마이크로그램(프로카테롤염산염수화물)_(25μg/1정),한국오츠카제약(주)
649900040,메프친정(프로카테롤염산염수화물)_(50µg/1정),한국오츠카제약(주)
649700660,지엘소브레롤캡슐_(0.1g/1캡슐),지엘파마(주)
621801810,소롤200밀리그람캅셀(소브레롤)_(0.2g/1캡슐),(주)한국파비스제약
650300780,소부날캡슐200mg(소브레롤)_(0.2g/1캡슐),진양제약(주)
652604703,데오크레건조시럽20%(테오필린)_(40g/200g),알보젠코리아(주)
652601360,테올란비서방캡슐100밀리그램(테오필린)_(0.1g/1캡슐),알보젠코리아(주)
652601370,테올란비서방캡슐200밀리그램(테오필린)_(0.2g/1캡슐),알보젠코리아(주)
664600940,트레노캡슐(트라닐라스트)_(0.1g/1캡슐),(주)다림바이오텍
658202461,제이록솔시럽_(500mL),(주)비보존제약
670301273,코니톱시럽_(500mL),코오롱제약(주)
645700303,록솔씨시럽_(500mL),삼아제약(주)
645202142,암스펜시럽_(500mL),(주)에이프로젠바이오로직스
643501833,암브로콜시럽_(500mL),한미약품(주)
643303421,카벤시럽_(500mL),(주)종근당
645700301,록솔씨시럽_(1000mL),삼아제약(주)
643501834,암브로콜시럽_(1000mL),한미약품(주)
643501840,"암브로콜정(암브록솔,클렌부테롤)_(1정)",한미약품(주)
641900090,네오메디코푸정_(1정),(주)보령
645900990,코데농정_(1정),동광제약(주)
645701142,코데날액_(500mL),삼아제약(주)
645701141,코데날액_(1000mL),삼아제약(주)
643303510,코데닝정_(1정),(주)종근당
642102300,코푸정_(1정),(주)유한양행
671802920,코대원정(수출명:네오-케이정)_(1정),대원제약(주)
645701150,코데날정_(1정),삼아제약(주)
671803511,프리비투스현탁액(레보클로페라스틴펜디조산염)_(56.64mg/8mL),대원제약(주)
671803514,프리비투스현탁액(레보클로페라스틴펜디조산염)_(3.54g/500mL),대원제약(주)
642201540,액시마정(독소필린)_(0.4g/1정),부광약품(주)
645600830,렉시핀정(독소필린)_(0.4g/1정),대화제약(주)
649103790,에니츄라캡슐(테오브로민)_(0.3g/1캡슐),한국휴텍스제약(주)
650202970,애니코프캡슐300밀리그램(테오브로민)_(0.3g/1캡슐),안국약품(주)
671805622,코대원포르테시럽_(20mL),대원제약(주)
642102282,코푸시럽_(20mL),(주)유한양행
642003611,코프원시럽_(20mL),현대약품(주)
670500581,비알코시럽_(20mL),(주)보령바이오파마
655403441,제로코푸시럽_(20mL),일성아이에스(주)
644102563,코담시럽_(20mL/포(스틱)),제이더블유신약(주)
645702661,코데날시럽_(20mL),삼아제약(주)
642404021,코디프로시럽_(20mL),영진약품(주)
671704212,코포나시럽_(20mL),주식회사제뉴원사이언스
670303712,코푸진시럽_(20mL/포),코오롱제약(주)
648103481,투윈에취시럽_(20mL),경동제약(주)
642404023,코디프로시럽_(500mL),영진약품(주)
671805621,코대원포르테시럽_(500mL),대원제약(주)
645702663,코데날시럽_(500mL),삼아제약(주)
642102281,코푸시럽_(500mL),(주)유한양행
648103482,투윈에취시럽_(500mL),경동제약(주)
670304331,코푸진시럽_(13mL),코오롱제약(주)
642105881,코푸시럽_(13mL),(주)유한양행
652900924,세브론에이시럽_(10mL),(주)서울제약
652900921,세브론에이시럽_(500mL),(주)서울제약
653404701,콜브론에이시럽_(500mL),동국제약(주)
670502251,뮤코에이시럽_(500mL),(주)보령바이오파마
646803021,아미듀오시럽_(500mL),건일제약(주)
657807431,세코라시럽_(500mL),하나제약(주)
653404691,콜브론에이시럽_(15mL),동국제약(주)
646803011,아미듀오시럽_(15mL),건일제약(주)
657807421,세코라시럽_(15mL),하나제약(주)
650203654,시네츄라시럽_(10mL),안국약품(주)
