제품코드,ATC코드,ATC코드 명칭
640005780,J05AF08,adefovir dipivoxil
643305760,J05AF08,adefovir dipivoxil
642903850,J05AF08,adefovir dipivoxil
647803390,J05AF08,adefovir dipivoxil
668500091,A16AX03,sodium phenylbutyrate
641704970,J05AF10,entecavir
647804040,J05AF10,entecavir
651601710,J05AF10,entecavir
641906170,J05AF10,entecavir
649806920,J05AF10,entecavir
649001330,J05AF10,entecavir
654004530,J05AF10,entecavir
649102560,J05AF10,entecavir
693201480,J05AF10,entecavir
684501120,J05AF10,entecavir
657805260,J05AF10,entecavir
643605970,J05AF10,entecavir
621802560,J05AF10,entecavir
642203370,J05AF10,entecavir
645404020,J05AF10,entecavir
641605460,J05AF10,entecavir
642506900,J05AF10,entecavir
643306490,J05AF10,entecavir
644913650,J05AF10,entecavir
643903270,J05AF10,entecavir
643506370,J05AF10,entecavir
640006450,J05AF10,entecavir
658700100,J05AF10,entecavir
642905250,J05AF10,entecavir
645905750,J05AF10,entecavir
643103800,J05AF10,entecavir
655403370,J05AF10,entecavir
650303110,J05AF10,entecavir
663606350,J05AF10,entecavir
645604380,J05AF10,entecavir
671704410,J05AF10,entecavir
643306950,J05AF10,entecavir
648602930,J05AF10,entecavir
645604650,J05AF10,entecavir
641704980,J05AF10,entecavir
647804030,J05AF10,entecavir
642203360,J05AF10,entecavir
645404040,J05AF10,entecavir
641605450,J05AF10,entecavir
651601720,J05AF10,entecavir
641906160,J05AF10,entecavir
649806930,J05AF10,entecavir
649001340,J05AF10,entecavir
657805250,J05AF10,entecavir
642506910,J05AF10,entecavir
644913660,J05AF10,entecavir
643506360,J05AF10,entecavir
643903280,J05AF10,entecavir
640006460,J05AF10,entecavir
643306480,J05AF10,entecavir
658700110,J05AF10,entecavir
645905740,J05AF10,entecavir
655403360,J05AF10,entecavir
650303120,J05AF10,entecavir
671704400,J05AF10,entecavir
643306940,J05AF10,entecavir
642200270,J05AF12,clevudine
642204380,J05AF11,telbivudine
625900120,J05AF13,tenofovir alafenamide
642905810,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors
642507680,J05AF13,tenofovir alafenamide
641607790,J05AF13,tenofovir alafenamide
643309280,J05AF13,tenofovir alafenamide
653405340,J05AF13,tenofovir alafenamide
643903910,J05AF13,tenofovir alafenamide
649105750,J05AF13,tenofovir alafenamide
647805540,J05AF13,tenofovir alafenamide
647802460,V03AF03,calcium folinate
657202360,N07BB04,naltrexone
651902170,N07BB04,naltrexone
642400060,N07BB04,naltrexone
653005830,N07BB04,naltrexone
645400200,N07BB04,naltrexone
657202700,N07BB04,naltrexone
651903870,N07BB04,naltrexone
652604250,N07BB04,naltrexone
52400450,N07BB04,naltrexone
642901240,M01CC01,penicillamine
642901250,M01CC01,penicillamine
644904110,V03AB04,pralidoxime
640002511,V03AB,Antidotes
640007761,V03AB,Antidotes
671805920,V03AB,Antidotes
651300760,A16AX12,trientine
671806331,V03AC03,deferasirox
671806335,V03AC03,deferasirox
659901280,V03AC03,deferasirox
659901290,V03AC03,deferasirox
659901220,V03AC03,deferasirox
653602930,V03AC03,deferasirox
653602910,V03AC03,deferasirox
653602920,V03AC03,deferasirox
648507641,V03AC03,deferasirox
664000331,A16AA06,betaine
75000050,A16AX05,zinc acetate
644500910,M04AA01,allopurinol
643901390,M04AA01,allopurinol
644304080,M04AC01,colchicine
658603400,M04AC01,colchicine
690302780,M04AA03,febuxostat
59600030,M04AA03,febuxostat
651204670,M04AA03,febuxostat
649103040,M04AA03,febuxostat
656004240,M04AA03,febuxostat
653403840,M04AA03,febuxostat
654004960,M04AA03,febuxostat
648104270,M04AA03,febuxostat
652904380,M04AA03,febuxostat
694003000,M04AA03,febuxostat
622805180,M04AA03,febuxostat
647804290,M04AA03,febuxostat
644502220,M04AA03,febuxostat
658202960,M04AA03,febuxostat
645305210,M04AA03,febuxostat
671704820,M04AA03,febuxostat
643507430,M04AA03,febuxostat
644703300,M04AA03,febuxostat
644309180,M04AA03,febuxostat
57001680,M04AA03,febuxostat
59600020,M04AA03,febuxostat
644502230,M04AA03,febuxostat
656004250,M04AA03,febuxostat
653403830,M04AA03,febuxostat
648104280,M04AA03,febuxostat
652904370,M04AA03,febuxostat
694003010,M04AA03,febuxostat
622805190,M04AA03,febuxostat
643507410,M04AA03,febuxostat
647804300,M04AA03,febuxostat
658202950,M04AA03,febuxostat
671704830,M04AA03,febuxostat
645305220,M04AA03,febuxostat
644704010,M04AA03,febuxostat
644309430,M04AA03,febuxostat
649801890,M09AB03,bromelains
60500060,M09AB03,bromelains
669605600,M09AB03,bromelains
73200510,M09AB03,bromelains
661900510,M09AB03,bromelains
643104290,M09AB03,bromelains
657500550,M09AB03,bromelains
622803620,M09AB03,bromelains
665501270,M09AB03,bromelains
649104610,M09AB03,bromelains
660703280,M09AB03,bromelains
642404600,M09AB03,bromelains
651205350,M09AB03,bromelains
642308190,M09AB03,bromelains
644704740,M09AB03,bromelains
643704790,M09AB03,bromelains
57000620,M09AB03,bromelains
654702070,M09AB03,bromelains
698004200,M09AB03,bromelains
665002870,M09AB03,bromelains
693202280,M09AB03,bromelains
58200800,M09AB03,bromelains
663803340,M09AB03,bromelains
645605400,M09AB03,bromelains
698504330,M09AB03,bromelains
640904230,M09AB03,bromelains
653405150,M09AB03,bromelains
621804190,M09AB03,bromelains
665501280,M09AB03,bromelains
629702020,M09AB03,bromelains
658604540,M09AB03,bromelains
665002940,M09AB03,bromelains
652100060,A10BF01,acarbose
652100050,A10BF01,acarbose
652100130,A10BB01,glibenclamide
649100100,A10BB09,gliclazide
653700120,A10BB09,gliclazide
653800940,A10BB09,gliclazide
669900170,A10BB09,gliclazide
651200610,A10BB09,gliclazide
698500170,A10BB09,gliclazide
676300040,A10BB09,gliclazide
676300120,A10BB09,gliclazide
643300140,A10BB12,glimepiride
643500110,A10BB12,glimepiride
694002450,A10BB12,glimepiride
642100070,A10BB12,glimepiride
642500160,A10BB12,glimepiride
652100790,A10BB12,glimepiride
58200120,A10BB12,glimepiride
642900020,A10BB12,glimepiride
649800790,A10BB12,glimepiride
647302680,A10BB12,glimepiride
684500850,A10BB12,glimepiride
644602570,A10BB12,glimepiride
621802370,A10BB12,glimepiride
649404550,A10BB12,glimepiride
658201080,A10BB12,glimepiride
678600580,A10BB12,glimepiride
649701720,A10BB12,glimepiride
652600490,A10BB12,glimepiride
665000600,A10BB12,glimepiride
644806090,A10BB12,glimepiride
654700020,A10BB12,glimepiride
650200090,A10BB12,glimepiride
653000050,A10BB12,glimepiride
625500280,A10BB12,glimepiride
674400620,A10BB12,glimepiride
669604310,A10BB12,glimepiride
665506560,A10BB12,glimepiride
646203660,A10BB12,glimepiride
648602700,A10BB12,glimepiride
661600030,A10BB12,glimepiride
648203640,A10BB12,glimepiride
642700040,A10BB12,glimepiride
628800080,A10BB12,glimepiride
641805500,A10BB12,glimepiride
628900070,A10BB12,glimepiride
694000540,A10BB12,glimepiride
645207280,A10BB12,glimepiride
643200660,A10BB12,glimepiride
698500250,A10BB12,glimepiride
693200080,A10BB12,glimepiride
625800240,A10BB12,glimepiride
625200200,A10BB12,glimepiride
645403490,A10BB12,glimepiride
670301520,A10BB12,glimepiride
670400910,A10BB12,glimepiride
689000330,A10BB12,glimepiride
669502330,A10BB12,glimepiride
55100880,A10BB12,glimepiride
52401260,A10BB12,glimepiride
670501550,A10BB12,glimepiride
53300320,A10BB12,glimepiride
658106520,A10BB12,glimepiride
57700350,A10BB12,glimepiride
59000210,A10BB12,glimepiride
57600570,A10BB12,glimepiride
54800840,A10BB12,glimepiride
59600340,A10BB12,glimepiride
73001150,A10BB12,glimepiride
640000020,A10BB12,glimepiride
647203730,A10BB12,glimepiride
641700040,A10BB12,glimepiride
52700010,A10BB12,glimepiride
655602270,A10BB12,glimepiride
657200110,A10BB12,glimepiride
662500660,A10BB12,glimepiride
652100800,A10BB12,glimepiride
641602100,A10BB12,glimepiride
640900080,A10BB12,glimepiride
664600430,A10BB12,glimepiride
648503520,A10BB12,glimepiride
642105030,A10BB12,glimepiride
642500170,A10BB12,glimepiride
646800030,A10BB12,glimepiride
649100030,A10BB12,glimepiride
651500020,A10BB12,glimepiride
643500120,A10BB12,glimepiride
647800110,A10BB12,glimepiride
670100020,A10BB12,glimepiride
644300040,A10BB12,glimepiride
642400020,A10BB12,glimepiride
656000020,A10BB12,glimepiride
693900230,A10BB12,glimepiride
645700010,A10BB12,glimepiride
669804400,A10BB12,glimepiride
648100290,A10BB12,glimepiride
649600040,A10BB12,glimepiride
645900030,A10BB12,glimepiride
657300060,A10BB12,glimepiride
643300150,A10BB12,glimepiride
657800190,A10BB12,glimepiride
643700940,A10BB12,glimepiride
642200160,A10BB12,glimepiride
651200130,A10BB12,glimepiride
653700210,A10BB12,glimepiride
646000450,A10BB12,glimepiride
644700410,A10BB12,glimepiride
644000370,A10BB12,glimepiride
671801610,A10BB12,glimepiride
658600360,A10BB12,glimepiride
644900950,A10BB12,glimepiride
652900460,A10BB12,glimepiride
653800630,A10BB12,glimepiride
650300590,A10BB12,glimepiride
641900930,A10BB12,glimepiride
654000730,A10BB12,glimepiride
643601260,A10BB12,glimepiride
661900810,A10BB12,glimepiride
663601120,A10BB12,glimepiride
643101360,A10BB12,glimepiride
660701090,A10BB12,glimepiride
649502250,A10BB12,glimepiride
655401330,A10BB12,glimepiride
671701870,A10BB12,glimepiride
53600440,A10BB12,glimepiride
664600440,A10BB12,glimepiride
642505050,A10BB12,glimepiride
642900030,A10BB12,glimepiride
657202180,A10BB12,glimepiride
641801260,A10BB12,glimepiride
646203650,A10BB12,glimepiride
650203790,A10BB12,glimepiride
653005680,A10BB12,glimepiride
651203860,A10BB12,glimepiride
629701110,A10BB12,glimepiride
647303320,A10BB12,glimepiride
658502090,A10BB12,glimepiride
670501700,A10BB12,glimepiride
694002580,A10BB12,glimepiride
52401480,A10BB12,glimepiride
649104750,A10BB12,glimepiride
670104740,A10BB12,glimepiride
674402210,A10BB12,glimepiride
73000880,A10BB12,glimepiride
655404330,A10BB12,glimepiride
621801660,A10BB12,glimepiride
670601450,A10BB12,glimepiride
640004310,A10BB12,glimepiride
642100080,A10BB12,glimepiride
652100820,A10BB12,glimepiride
642505060,A10BB12,glimepiride
643500130,A10BB12,glimepiride
693900090,A10BB12,glimepiride
649400050,A10BB12,glimepiride
664600450,A10BB12,glimepiride
53600430,A10BB12,glimepiride
644003850,A10BB12,glimepiride
642100150,A10BB07,glipizide
694001880,A10BA02,metformin
644501340,A10BA02,metformin
664600040,A10BA02,metformin
641600380,A10BA02,metformin
655604850,A10BA02,metformin
650300040,A10BA02,metformin
644000800,A10BA02,metformin
651200020,A10BA02,metformin
644305450,A10BA02,metformin
645905580,A10BA02,metformin
661900070,A10BA02,metformin
648100330,A10BA02,metformin
653700280,A10BA02,metformin
693900350,A10BA02,metformin
656000350,A10BA02,metformin
655400010,A10BA02,metformin
643700870,A10BA02,metformin
640900050,A10BA02,metformin
655602910,A10BA02,metformin
646200050,A10BA02,metformin
644501350,A10BA02,metformin
664600050,A10BA02,metformin
649102270,A10BA02,metformin
641600390,A10BA02,metformin
625200660,A10BA02,metformin
657301180,A10BA02,metformin
643500850,A10BA02,metformin
653800580,A10BA02,metformin
642900510,A10BA02,metformin
645604320,A10BA02,metformin
649001140,A10BA02,metformin
622801930,A10BA02,metformin
628900370,A10BA02,metformin
654701580,A10BA02,metformin
647804080,A10BA02,metformin
652301110,A10BA02,metformin
669802240,A10BA02,metformin
671802680,A10BA02,metformin
645404200,A10BA02,metformin
678601070,A10BA02,metformin
694001870,A10BA02,metformin
657806480,A10BA02,metformin
658502150,A10BA02,metformin
57600160,A10BA02,metformin
59000150,A10BA02,metformin
642105570,A10BA02,metformin
698504140,A10BA02,metformin
653404840,A10BA02,metformin
650205800,A10BA02,metformin
648508010,A10BA02,metformin
649808220,A10BA02,metformin
664602800,A10BA02,metformin
645900170,A10BA02,metformin
643700860,A10BA02,metformin
655600080,A10BA02,metformin
640006780,A10BA02,metformin
645700720,A10BA02,metformin
660700450,A10BA02,metformin
643100670,A10BA02,metformin
654304580,A10BA02,metformin
652604080,A10BA02,metformin
642103040,A10BA02,metformin
670605860,A10BA02,metformin
648100320,A10BA02,metformin
694001240,A10BA02,metformin
643500840,A10BA02,metformin
641705480,A10BA02,metformin
654004070,A10BA02,metformin
655403260,A10BA02,metformin
693200660,A10BA02,metformin
651204030,A10BA02,metformin
649102730,A10BA02,metformin
698002650,A10BA02,metformin
625200180,A10BA02,metformin
670103780,A10BA02,metformin
644913870,A10BA02,metformin
648603250,A10BA02,metformin
647203750,A10BA02,metformin
628800390,A10BA02,metformin
662503450,A10BA02,metformin
665002760,A10BA02,metformin
670501860,A10BA02,metformin
646004880,A10BA02,metformin
57700610,A10BA02,metformin
698504180,A10BA02,metformin
642706840,A10BA02,metformin
649400780,A10BA02,metformin
648508000,A10BA02,metformin
649808200,A10BA02,metformin
643601030,A10BA02,metformin
644003450,A10BA02,metformin
661700110,A10BA02,metformin
641600360,A10BA02,metformin
664600060,A10BA02,metformin
649401860,A10BA02,metformin
642105560,A10BA02,metformin
664602680,A10BA02,metformin
661700530,A10BA02,metformin
641600370,A10BA02,metformin
694001860,A10BA02,metformin
664600070,A10BA02,metformin
655604890,A10BA02,metformin
642105550,A10BA02,metformin
643704850,A10BA02,metformin
661700580,A10BA02,metformin
641604640,A10BA02,metformin
655604990,A10BA02,metformin
694001330,A10BA02,metformin
664602630,A10BA02,metformin
642105770,A10BA02,metformin
642104630,A10BA02,metformin
655603450,A10BA02,metformin
694001260,A10BA02,metformin
640000520,A10BF03,voglibose
653401470,A10BF03,voglibose
693200310,A10BF03,voglibose
623004030,A10BF03,voglibose
643701290,A10BF03,voglibose
641600550,A10BF03,voglibose
645404220,A10BF03,voglibose
651200730,A10BF03,voglibose
640000530,A10BF03,voglibose
658600080,A10BF03,voglibose
664602040,A10BX02,repaglinide
664602050,A10BX02,repaglinide
654400040,A10BX02,repaglinide
664602020,A10BX02,repaglinide
654400050,A10BX02,repaglinide
642902350,A10BX03,nateglinide
642902360,A10BX03,nateglinide
642902340,A10BX03,nateglinide
645401330,A10BG03,pioglitazone
645601330,A10BG03,pioglitazone
655603010,A10BG03,pioglitazone
693200550,A10BG03,pioglitazone
642900010,A10BG03,pioglitazone
656700050,A10BG03,pioglitazone
641701990,A10BG03,pioglitazone
640900070,A10BG03,pioglitazone
643100820,A10BG03,pioglitazone
647301200,A10BG03,pioglitazone
645903420,A10BG03,pioglitazone
693900320,A10BG03,pioglitazone
664602650,A10BG03,pioglitazone
621802130,A10BG03,pioglitazone
52700300,A10BG03,pioglitazone
649000010,A10BG03,pioglitazone
645101980,A10BG03,pioglitazone
665505020,A10BG03,pioglitazone
648504200,A10BG03,pioglitazone
678601100,A10BG03,pioglitazone
674400650,A10BG03,pioglitazone
628900130,A10BG03,pioglitazone
643200730,A10BG03,pioglitazone
669802010,A10BG03,pioglitazone
652604810,A10BG03,pioglitazone
653701370,A10BG03,pioglitazone
698500500,A10BG03,pioglitazone
669604380,A10BG03,pioglitazone
657202120,A10BG03,pioglitazone
641803360,A10BG03,pioglitazone
648202020,A10BG03,pioglitazone
652900820,A10BG03,pioglitazone
653400290,A10BG03,pioglitazone
654303200,A10BG03,pioglitazone
642703730,A10BG03,pioglitazone
625200070,A10BG03,pioglitazone
661904680,A10BG03,pioglitazone
643700800,A10BG03,pioglitazone
669502340,A10BG03,pioglitazone
55100860,A10BG03,pioglitazone
644309360,A10BG03,pioglitazone
623006410,A10BG03,pioglitazone
679601290,A10BG03,pioglitazone
670502070,A10BG03,pioglitazone
58800930,A10BG03,pioglitazone
54801050,A10BG03,pioglitazone
670105240,A10BG03,pioglitazone
60500280,A10BG03,pioglitazone
73000270,A10BG03,pioglitazone
664900660,A10BG03,pioglitazone
693903510,A10BG03,pioglitazone
654701040,A10BG03,pioglitazone
642401020,A10BG03,pioglitazone
662501390,A10BG03,pioglitazone
650201440,A10BG03,pioglitazone
649800040,A10BG03,pioglitazone
650300950,A10BG03,pioglitazone
642101210,A10BG03,pioglitazone
658601470,A10BG03,pioglitazone
643503900,A10BG03,pioglitazone
647800120,A10BG03,pioglitazone
644000040,A10BG03,pioglitazone
649505870,A10BG03,pioglitazone
657803970,A10BG03,pioglitazone
694000320,A10BG03,pioglitazone
671701320,A10BG03,pioglitazone
657303580,A10BG03,pioglitazone
649402830,A10BG03,pioglitazone
643303230,A10BG03,pioglitazone
656004030,A10BG03,pioglitazone
670602560,A10BG03,pioglitazone
649101170,A10BG03,pioglitazone
663602630,A10BG03,pioglitazone
648102380,A10BG03,pioglitazone
646005150,A10BG03,pioglitazone
698004310,A10BG03,pioglitazone
643704540,A10BG03,pioglitazone
657307350,A10BG03,pioglitazone
693903060,A10BG03,pioglitazone
670502060,A10BG03,pioglitazone
58800890,A10BG03,pioglitazone
693903520,A10BG03,pioglitazone
642103080,A10BG03,pioglitazone
671705440,A10BG03,pioglitazone
649103750,A10BG03,pioglitazone
694002490,A10BG03,pioglitazone
644004270,A10BG03,pioglitazone
670608320,A10BG03,pioglitazone
662504340,A10BG03,pioglitazone
646005160,A10BG03,pioglitazone
645406300,A10BG03,pioglitazone
641600190,A10BD02,metformin and sulfonylureas
661700090,A10BD02,metformin and sulfonylureas
641600200,A10BD02,metformin and sulfonylureas
661700100,A10BD02,metformin and sulfonylureas
642506660,A10BD02,metformin and sulfonylureas
693901200,A10BD02,metformin and sulfonylureas
650302800,A10BD02,metformin and sulfonylureas
59000110,A10BD02,metformin and sulfonylureas
671703390,A10BD02,metformin and sulfonylureas
642104120,A10BD02,metformin and sulfonylureas
642904280,A10BD02,metformin and sulfonylureas
643306120,A10BD02,metformin and sulfonylureas
645403580,A10BD02,metformin and sulfonylureas
652100830,A10BD02,metformin and sulfonylureas
651601510,A10BD02,metformin and sulfonylureas
645604030,A10BD02,metformin and sulfonylureas
641704220,A10BD02,metformin and sulfonylureas
642403370,A10BD02,metformin and sulfonylureas
643703420,A10BD02,metformin and sulfonylureas
647302550,A10BD02,metformin and sulfonylureas
621802260,A10BD02,metformin and sulfonylureas
664901570,A10BD02,metformin and sulfonylureas
642506670,A10BD02,metformin and sulfonylureas
